name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Nelson, NSN, NZ",12/06/2023,17.4,3.9,9,17.4,3.9,8.7,5.2,79.4,0.2,100,4.17,rain,0,0,21.6,16.6,200.4,1015.7,13.6,14.9,93,8.1,4,10,2023-06-12T07:49:26,2023-06-12T17:03:44,0.78,Rain,Clear conditions throughout the day with afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",13/06/2023,13.2,4.1,7.7,13.2,3.8,7.2,5.7,87.6,0,0,0,,0,0,11.9,13,232.3,1019.7,3.8,12.5,93.7,8.2,4,10,2023-06-13T07:49:55,2023-06-13T17:03:40,0.82,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",14/06/2023,13.6,3.6,7.6,13.6,3.4,7.1,5.6,87.9,0,0,0,,0,0,6.8,9.4,236.7,1019.4,2.3,12.8,92.1,8,4,10,2023-06-14T07:50:23,2023-06-14T17:03:38,0.85,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",15/06/2023,14.4,2.9,8,14.4,2.6,7.3,5.8,86.8,0.2,100,4.17,rain,0,0,8.6,9.4,220.8,1014.5,30.6,15.1,91.8,7.9,4,10,2023-06-15T07:50:49,2023-06-15T17:03:38,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",16/06/2023,14.4,3.9,8.1,14.4,3.4,7.5,6.3,88.5,0,0,0,,0,0,11.9,7.6,213.9,1013.6,31.5,13.6,91.7,8.1,4,10,2023-06-16T07:51:13,2023-06-16T17:03:40,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",17/06/2023,16.7,2.9,10.2,16.7,1.2,9.6,5.7,75.4,0.2,100,4.17,rain,0,0,21.6,16.6,192,1016.8,66.2,18.1,68.5,5.9,3,10,2023-06-17T07:51:35,2023-06-17T17:03:44,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,93546099999
"Nelson, NSN, NZ",18/06/2023,15.7,11.3,13.6,15.7,11.3,13.6,9.4,76.1,0.4,100,8.33,rain,0,0,39.2,18.4,205.8,1016.3,92,19.5,51.1,4.5,3,10,2023-06-18T07:51:56,2023-06-18T17:03:50,0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"93546099999,remote"
"Nelson, NSN, NZ",19/06/2023,13.9,10.8,11.9,13.9,10.8,11.9,10.5,91.4,0.4,100,8.33,rain,0,0,12.2,11.2,208,1016.1,98,16.7,29.9,2.7,2,10,2023-06-19T07:52:15,2023-06-19T17:03:58,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",20/06/2023,15.7,10.2,12.4,15.7,10.2,12.4,9.8,85,0.4,100,8.33,rain,0,0,9,14.8,67.8,1016.6,53.9,14.3,84,7.3,4,10,2023-06-20T07:52:33,2023-06-20T17:04:07,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",21/06/2023,16.4,8.2,11.6,16.4,6.6,11.4,9.5,87.8,7,100,8.33,rain,0,0,13.7,13,236.6,1016,76.1,15,84.5,7.3,4,10,2023-06-21T07:52:48,2023-06-21T17:04:19,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,93546099999
"Nelson, NSN, NZ",22/06/2023,14.2,9.2,11.8,14.2,8.6,11.8,10.3,90.5,0.2,100,4.17,rain,0,0,25.2,18.4,260.4,1014,99.2,18.3,12.2,1,1,10,2023-06-22T07:53:02,2023-06-22T17:04:32,0.12,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",23/06/2023,17.2,12.5,14.4,17.2,12.5,14.4,11.1,81.2,0.4,100,8.33,rain,0,0,24.5,18.4,203.7,1013.7,98.9,20,31.5,2.6,2,10,2023-06-23T07:53:13,2023-06-23T17:04:47,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"93546099999,remote"
"Nelson, NSN, NZ",24/06/2023,15.1,12.2,13.4,15.1,12.2,13.4,12.2,92.6,3.4,100,12.5,rain,0,0,16.2,14.8,256.8,1015.3,99.8,14.9,10.5,0.9,1,10,2023-06-24T07:53:23,2023-06-24T17:05:04,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",25/06/2023,16.7,7.7,12.1,16.7,7.2,12,10.5,90.5,0.4,100,4.17,rain,0,0,9.4,11.2,218.5,1014.4,82.3,13.8,51.7,4.5,3,10,2023-06-25T07:53:31,2023-06-25T17:05:22,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,93546099999
"Nelson, NSN, NZ",26/06/2023,14.4,8.7,10.6,14.4,8.1,10.5,9.7,94.1,43,100,8.33,rain,0,0,34.9,22.3,149.4,1004.5,70.3,11.1,5.9,0.4,0,10,2023-06-26T07:53:37,2023-06-26T17:05:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",27/06/2023,12.6,6.7,9.9,12.6,6.7,9.8,9,94.8,2.2,100,8.33,rain,0,0,13.7,11.2,34.8,997,95.1,9.3,59.1,5.2,3,10,2023-06-27T07:53:41,2023-06-27T17:06:04,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,93546099999
"Nelson, NSN, NZ",28/06/2023,13.2,5.7,9,13.2,5.3,8.6,7.5,90.4,0.8,100,8.33,rain,0,0.5,20.2,14.8,236.6,994.1,50.5,11.8,83.6,7.1,4,10,2023-06-28T07:53:43,2023-06-28T17:06:28,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,93546099999
"Nelson, NSN, NZ",29/06/2023,14.9,6.1,9.6,14.9,5,8.8,5.8,78.4,0.2,100,4.17,rain,0,0.7,29.2,22.3,215.7,985.7,11.5,14.9,91.5,8,4,10,2023-06-29T07:53:43,2023-06-29T17:06:53,0.35,Rain,Clear conditions throughout the day with morning rain.,rain,93546099999
"Nelson, NSN, NZ",30/06/2023,13.4,4.4,7.9,13.4,3.2,6.7,4.3,78.7,0,0,0,rain,0,0.5,31,18.4,223.8,984.2,53.1,17,76.8,6.6,4,10,2023-06-30T07:53:42,2023-06-30T17:07:20,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",1/07/2023,10.9,2.6,7.2,10.9,2.1,5.6,3.4,77.4,0.2,100,4.17,rain,0,0.2,80.3,22.3,232.6,989.3,41.9,16.8,82.3,7.2,4,10,2023-07-01T07:53:38,2023-07-01T17:07:48,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",2/07/2023,11.1,4.7,8.6,11.1,2.9,5.9,1,59,2,100,4.17,rain,0,0.1,78.5,33.5,222.9,991.3,16.1,19.6,92.3,8.1,4,10,2023-07-02T07:53:32,2023-07-02T17:08:18,0.45,Rain,Clear conditions throughout the day with early morning rain.,rain,93546099999
"Nelson, NSN, NZ",3/07/2023,13.4,1.7,7.9,13.4,1.3,7.2,2.9,71.3,0,0,0,rain,0,0,65.5,50,220.8,995,37.8,17.1,64.5,5.6,4,10,2023-07-03T07:53:24,2023-07-03T17:08:49,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,93546099999
"Nelson, NSN, NZ",4/07/2023,15.6,7.2,12.1,15.6,5,11.6,5,62.2,0,0,0,,0,0,76.7,42.5,229.9,1003.9,16.3,19.8,91.4,8,4,10,2023-07-04T07:53:14,2023-07-04T17:09:22,0.52,Clear,Clear conditions throughout the day.,clear-day,"93546099999,remote"
"Nelson, NSN, NZ",5/07/2023,14.6,10.6,12.2,14.6,10.6,12.2,4.5,59.3,0,0,0,,0,0,51.1,33.5,230.9,1008,60.4,20,64.8,5.5,3,10,2023-07-05T07:53:02,2023-07-05T17:09:56,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",6/07/2023,13.2,2.7,7.9,13.2,0.5,7.2,3.3,73.6,0,0,0,,0,0,15.5,20.5,200.6,1014.2,3.8,17.1,97.2,8.3,4,10,2023-07-06T07:52:48,2023-07-06T17:10:31,0.59,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",7/07/2023,11.6,4.4,7.8,11.6,3.5,7.3,5.2,84.3,0,0,0,rain,0,0,10.8,11.2,213.4,1014.4,84.6,14.3,62.6,5.4,3,10,2023-07-07T07:52:32,2023-07-07T17:11:08,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",8/07/2023,11.7,8.4,10,11.7,6.2,9.4,9.1,94.5,28.6,100,16.67,rain,0,0,17.3,16.6,229.8,1002.1,99.7,11.1,6.2,0.6,0,10,2023-07-08T07:52:14,2023-07-08T17:11:46,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,93546099999
"Nelson, NSN, NZ",9/07/2023,12.7,7.2,9.9,12.7,5.8,9.7,8.9,94.1,0.2,100,4.17,rain,0,0,11.5,13,185.9,998.5,98.6,12.7,50.7,4.4,2,10,2023-07-09T07:51:54,2023-07-09T17:12:25,0.69,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",10/07/2023,13.6,6.2,9.7,13.6,6.2,9.4,8.2,91,0,0,0,,0,0,11.9,14.8,22.1,999.4,99,12.4,71.1,6.2,3,10,2023-07-10T07:51:32,2023-07-10T17:13:06,0.75,Overcast,Cloudy skies throughout the day.,cloudy,93546099999
"Nelson, NSN, NZ",11/07/2023,13.7,4.4,8.5,13.7,3.2,8.1,6.9,89.8,0.2,100,4.17,rain,0,0,13.7,13,111.2,1005.4,22.3,13,97.4,8.3,4,10,2023-07-11T07:51:08,2023-07-11T17:13:47,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,93546099999
"Nelson, NSN, NZ",12/07/2023,13.6,5.6,9.3,13.6,3.9,7.8,3.8,69.8,0,0,0,,0,0,48.6,33.5,231.5,1006.2,28.1,20.7,95.8,8.4,4,10,2023-07-12T07:50:42,2023-07-12T17:14:30,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",13/07/2023,13.7,6.4,10.2,13.7,4.4,9,5.2,71.3,0,0,0,rain,0,0,54.4,31.7,238.5,1010.3,59.6,21.6,52.8,4.8,4,10,2023-07-13T07:50:14,2023-07-13T17:15:14,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",14/07/2023,17.4,7.7,12.2,17.4,6.2,11.6,7.6,74.4,0,0,0,,0,0,35.6,35.3,237.4,1010.7,57.2,18.9,81.9,6.9,4,10,2023-07-14T07:49:44,2023-07-14T17:15:59,0.87,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",15/07/2023,16.2,9.4,12.5,16.2,7.4,12.2,6.7,68.7,0,0,0,,0,0,29.9,27.7,238.3,1014.2,61.7,16.7,91.2,7.9,4,10,2023-07-15T07:49:12,2023-07-15T17:16:45,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",16/07/2023,17.6,5.7,10.2,17.6,4,9.6,6,76.9,0,0,0,,0,0,42.8,40.7,236.4,1010,85.2,15.8,75,6.5,3,10,2023-07-16T07:48:38,2023-07-16T17:17:31,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",17/07/2023,14.4,8.9,11.5,14.4,5.8,10.8,4.9,64,0,0,0,,0,0,47.5,38.9,240.2,1016.6,13.3,19.6,100.9,8.8,4,10,2023-07-17T07:48:02,2023-07-17T17:18:19,0.97,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",18/07/2023,16.6,10.9,13.4,16.6,10.9,13.4,6.6,64.1,0,0,0,,0,0,43.2,38.9,237.8,1016.1,19.8,20,104.3,9,4,10,2023-07-18T07:47:24,2023-07-18T17:19:07,0,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",19/07/2023,14.7,6.9,11.1,14.7,6.1,10.8,6.5,73.8,0,0,0,,0,0,38.5,18.4,242.3,1012.9,9,17.9,106.1,9.1,4,10,2023-07-19T07:46:45,2023-07-19T17:19:57,0.04,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",20/07/2023,14.2,6.4,10.2,14.2,6.2,9.8,7.2,83.1,0.2,100,4.17,rain,0,0,30.2,20.5,213.9,1013.3,83.4,16.7,91.9,8,4,10,2023-07-20T07:46:03,2023-07-20T17:20:47,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",21/07/2023,12.2,6.4,10.1,12.2,3.5,9.1,0,49.9,0,0,0,,0,0,50.4,24.1,151.6,1016.8,63,19.6,97.9,8.5,4,10,2023-07-21T07:45:20,2023-07-21T17:21:38,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",22/07/2023,13.2,2.1,7.7,13.2,0.5,6.7,1,63.9,0,0,0,,0,0,24.1,24.1,227.1,1008,34.2,19.2,94.5,8,5,10,2023-07-22T07:44:35,2023-07-22T17:22:29,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",23/07/2023,10.7,0.9,6,10.7,-0.8,5.5,3.2,83.3,0.6,100,4.17,rain,0,0,13.3,7.6,185.6,999.4,88.1,14.9,11.3,1,1,10,2023-07-23T07:43:48,2023-07-23T17:23:22,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",24/07/2023,13.1,6.4,8.8,13.1,5.7,8.4,7,89,0.6,100,8.33,rain,0,0,10.1,11.2,229.7,1006.9,50.6,14.3,95.5,8.1,4,10,2023-07-24T07:42:59,2023-07-24T17:24:14,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,93546099999
"Nelson, NSN, NZ",25/07/2023,15.2,3.7,9.6,15.2,3.2,8.7,5.3,77,0.2,100,4.17,rain,0,0,49.7,35.3,227.7,1006.8,29.2,19.1,104,9,4,10,2023-07-25T07:42:08,2023-07-25T17:25:08,0.24,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",26/07/2023,12.7,3.4,8.8,12.7,1.3,7.2,1.3,60.6,0,0,0,rain,0,0,47.5,35.3,225,1011.1,40.2,17.9,115.6,9.9,5,10,2023-07-26T07:41:16,2023-07-26T17:26:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",27/07/2023,12.1,1.9,6.6,12.1,0.2,5.7,1.4,71.6,0.2,100,4.17,rain,0,0,53.6,42.5,221.2,1010,34.8,13.9,115.7,10,5,10,2023-07-27T07:40:22,2023-07-27T17:26:56,0.31,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",28/07/2023,14.7,2.2,7.8,14.7,0.2,6.2,1.7,66.7,0,0,0,,0,0,22.7,24.1,213.2,1018.3,16.3,17.7,119.5,10.2,5,10,2023-07-28T07:39:26,2023-07-28T17:27:51,0.34,Clear,Clear conditions throughout the day.,clear-day,"93546099999,remote"
"Nelson, NSN, NZ",29/07/2023,12.2,1.1,5.5,12.2,-0.1,5,2.4,81.6,0,0,0,,0,0,9,11.2,287.2,1018.3,73.2,11.8,111.6,9.5,5,10,2023-07-29T07:38:29,2023-07-29T17:28:47,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",30/07/2023,12.2,0.7,6.1,12.2,-1,5.3,3.3,83.1,0,0,0,,0,0,7.9,11.2,259.9,1019.1,35.3,12.1,117.8,10.1,5,10,2023-07-30T07:37:29,2023-07-30T17:29:43,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",31/07/2023,11.2,1.7,6.1,11.2,-0.6,5.7,4.5,89.5,0.2,100,4.17,rain,0,0,28.8,9.4,255.2,1016.8,6,12,116.1,9.8,5,10,2023-07-31T07:36:29,2023-07-31T17:30:39,0.44,Rain,Clear conditions throughout the day with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",1/08/2023,14.7,4.9,9.3,14.7,3.8,8.8,7,86.5,0.2,100,4.17,rain,0,0,49.3,42.5,343.5,1009.7,40.3,11.8,108.3,9.5,5,10,2023-08-01T07:35:26,2023-08-01T17:31:36,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,93546099999
"Nelson, NSN, NZ",2/08/2023,9.4,5.1,6.9,6.7,1.6,4.5,2.9,77.1,14,100,12.5,rain,0,0,37.1,29.5,221.1,1007.8,62.1,17.3,67.1,5.7,3,10,2023-08-02T07:34:23,2023-08-02T17:32:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,93546099999
"Nelson, NSN, NZ",3/08/2023,12.9,0.4,6.2,12.9,-1.8,4.6,0,65.9,0,0,0,,0,0,24.5,20.5,206.8,1026.8,10.2,18.5,126.2,10.8,5,10,2023-08-03T07:33:17,2023-08-03T17:33:30,0.54,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",4/08/2023,12.7,1.2,6.8,12.7,-0.4,6.2,3.7,81.8,0,0,0,,0,0,18.7,22.3,258.6,1028.1,41.9,12.7,117.4,10.1,5,10,2023-08-04T07:32:10,2023-08-04T17:34:27,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",5/08/2023,12.9,4.9,9.4,12.9,3.8,9,6.3,81.3,0,0,0,,0,0,14.4,9.4,15.4,1031.4,82.7,17.1,91.5,7.8,4,10,2023-08-05T07:31:02,2023-08-05T17:35:25,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",6/08/2023,12.6,6.1,10,12.6,5.1,9.4,8.2,89.3,0.6,100,8.33,rain,0,0,15.5,13,45.3,1024.7,72.3,10.7,125.4,10.7,5,10,2023-08-06T07:29:52,2023-08-06T17:36:23,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,93546099999
"Nelson, NSN, NZ",7/08/2023,13.2,5.1,9.1,13.2,4,8.8,6.3,83.4,0,0,0,,0,0,29.9,18.4,235.2,1015.7,75.1,16.3,109.7,9.4,5,10,2023-08-07T07:28:41,2023-08-07T17:37:22,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",8/08/2023,10.9,2.9,7.1,10.9,0.3,6.1,2.8,75.4,0.4,100,4.17,rain,0,0,33.5,18.4,224.9,1013.9,51,18.2,115.9,9.9,5,10,2023-08-08T07:27:28,2023-08-08T17:38:20,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",9/08/2023,11.1,-0.6,5.1,11.1,-0.6,4.5,2.1,82.7,0.4,100,4.17,rain,0,0,12.6,18.4,347.8,1014.6,44.9,13.3,132.3,11.3,5,10,2023-08-09T07:26:14,2023-08-09T17:39:19,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",10/08/2023,9.2,1.4,5.9,8.1,-1,4.4,2.2,77.9,1,100,8.33,rain,0,0.3,13.3,18.4,230.2,1013.1,63,16.3,64.3,5.6,4,10,2023-08-10T07:24:59,2023-08-10T17:40:17,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,93546099999
"Nelson, NSN, NZ",11/08/2023,10.9,-0.1,4.8,10.9,-2.5,3.5,0.6,75.4,0.2,100,4.17,rain,0,0.5,10.4,14.8,75,1016.5,27.8,16.4,141.2,12.4,5,10,2023-08-11T07:23:43,2023-08-11T17:41:16,0.82,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",12/08/2023,10.9,-0.1,5.1,10.9,-1.6,4.6,2.1,82,0,0,0,,0,0.5,15.5,14.8,325.1,1013.3,53.2,12.2,133.4,11.5,5,10,2023-08-12T07:22:25,2023-08-12T17:42:15,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",13/08/2023,12.6,1.7,7.5,12.6,-0.6,7,5.6,88.5,0.2,100,4.17,rain,0,0.4,13.7,13,342.4,1008.2,49.4,11.5,118.7,10.3,5,10,2023-08-13T07:21:06,2023-08-13T17:43:14,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",14/08/2023,13.6,3.2,9,13.6,1.1,8.5,4.8,77.7,0,0,0,rain,0,0.2,31.3,22.3,241.7,1005.9,28.2,13.8,136.7,11.9,5,10,2023-08-14T07:19:46,2023-08-14T17:44:14,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"93546099999,7JLP"
"Nelson, NSN, NZ",15/08/2023,10.6,0.9,6.1,10.6,-0.6,5.3,3.7,84.7,0.8,100,4.17,rain,0,0.1,15.5,18.4,354.2,1007,40,16.1,131.5,11.4,5,10,2023-08-15T07:18:24,2023-08-15T17:45:13,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",16/08/2023,12.1,4.9,8.2,12.1,3.1,7.5,6.2,87.7,3.4,100,12.5,rain,0,0.1,11.9,14.8,298.9,1003.6,85.9,14.8,109.8,9.4,5,10,2023-08-16T07:17:02,2023-08-16T17:46:12,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,93546099999
"Nelson, NSN, NZ",17/08/2023,12.6,1.4,6.9,12.6,-0.2,6.3,3.2,78.7,0.2,100,4.17,rain,0,0,13,20.5,64.8,1011.6,17.5,15.3,153.2,13.3,6,10,2023-08-17T07:15:38,2023-08-17T17:47:12,0.02,Rain,Clear conditions throughout the day with afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",18/08/2023,12.4,2.2,7.2,12.4,0.5,6.2,3.6,78.8,0,0,0,,0,0,23.4,20.5,4.4,1014.7,49.7,16.5,149.8,13,6,10,2023-08-18T07:14:13,2023-08-18T17:48:11,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",19/08/2023,12.4,2.9,8.2,12.4,1.5,7.6,7.2,93.5,41,100,8.33,rain,0,0,67.3,48.2,38.6,1009.7,100,9.5,8.5,0.7,1,10,2023-08-19T07:12:48,2023-08-19T17:49:10,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",20/08/2023,13.7,8.7,11.3,13.7,7.4,11.1,9.5,89.3,6,100,8.33,rain,0,0,38.5,31.7,9.6,1000,62.3,8.9,134.2,11.6,6,10,2023-08-20T07:11:21,2023-08-20T17:50:10,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,93546099999
"Nelson, NSN, NZ",21/08/2023,16.6,5.9,11,16.6,3.9,10.3,3.9,63.2,0,0,0,,0,0,25.6,29.5,220.1,1005.8,50.3,19.3,142.2,12.3,6,10,2023-08-21T07:09:53,2023-08-21T17:51:09,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",22/08/2023,12.4,2.4,8,12.4,0.5,7.4,3.7,75,0,0,0,,0,0,12.2,14.8,66.3,1023.3,24.5,16.6,163,14.1,6,10,2023-08-22T07:08:25,2023-08-22T17:52:09,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",23/08/2023,13.1,8.4,10.3,13.1,6.2,9.9,7.4,82.4,0,0,0,,0,0,9.7,14.8,268.7,1026,54.4,15.8,146.2,12.6,5,10,2023-08-23T07:06:55,2023-08-23T17:53:08,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",24/08/2023,12.9,6.2,9.7,12.9,4.8,9.3,6.3,80.4,0,0,0,,0,0,8.3,11.2,277,1024.4,65.3,15.8,135.3,11.6,5,10,2023-08-24T07:05:25,2023-08-24T17:54:08,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",25/08/2023,13.4,5.4,9.7,13.4,3.8,9.3,6,78.6,0,0,0,,0,0,10.8,14.8,324.3,1024.4,23.2,16.6,164.9,14.2,6,10,2023-08-25T07:03:53,2023-08-25T17:55:07,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",26/08/2023,13.2,4.9,9,13.2,3.8,8.7,6.2,83.5,0,0,0,,0,0,22.7,14.8,12.8,1020.5,23.4,16.8,167.8,14.3,6,10,2023-08-26T07:02:21,2023-08-26T17:56:06,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",27/08/2023,15.9,5.6,10.2,15.9,3.9,9.5,5.4,74.1,0,0,0,rain,0,0,32,35.3,219.3,1016.9,55.2,15.8,129.2,11.3,5,10,2023-08-27T07:00:48,2023-08-27T17:57:06,0.36,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",28/08/2023,11.4,5.9,8.5,11.4,4.8,7.7,4.9,79.2,2.6,100,8.33,rain,0,0,16.6,20.5,19,1021.9,72.6,18.5,157.6,13.4,6,10,2023-08-28T06:59:15,2023-08-28T17:58:05,0.4,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"93546099999,remote"
"Nelson, NSN, NZ",29/08/2023,12.2,1.9,7.1,12.2,1.8,6.6,3.3,78.8,0,0,0,,0,0,13.3,13,321.8,1023.8,10,16.3,177.8,15.3,6,10,2023-08-29T06:57:40,2023-08-29T17:59:05,0.43,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",30/08/2023,12.7,1.2,7.6,12.7,1.2,7.3,4.8,83.3,0.2,100,4.17,rain,0,0,13.3,14.8,340.5,1024.6,2.2,16.2,180,15.6,7,10,2023-08-30T06:56:05,2023-08-30T18:00:04,0.46,Rain,Clear conditions throughout the day with afternoon rain.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",31/08/2023,13.2,3.4,8.2,13.2,2.1,7.8,5.6,84.8,0.2,100,4.17,rain,0,0,23.8,16.6,358.5,1023.6,0,13.5,182.5,15.9,7,10,2023-08-31T06:54:29,2023-08-31T18:01:03,0.5,Rain,Clear conditions throughout the day with late afternoon rain.,rain,93546099999
