name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Nelson, NSN, NZ",18/07/2024,15.4,7.6,10.4,15.4,6.6,10.1,8.4,88.4,0.4,100,8.33,rain,0,0,6.1,13,240.8,1011.2,84.6,14.9,31.3,2.8,1,10,2024-07-18T07:46:55,2024-07-18T17:19:46,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,93546099999
"Nelson, NSN, NZ",19/07/2024,12.4,5.4,9.5,12.4,5.3,9.3,8.5,93.9,1,100,8.33,rain,0,0,5.8,7.6,226,1011.2,98.1,12.3,16.2,1.3,1,10,2024-07-19T07:46:14,2024-07-19T17:20:36,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",20/07/2024,11.9,6.4,10.2,11.9,5.5,10.2,9.6,96.1,5.8,100,8.33,rain,0,0,22.3,11.2,186.1,1001.2,63.5,9,43.5,3.9,2,10,2024-07-20T07:45:31,2024-07-20T17:21:26,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"93546099999,remote"
"Nelson, NSN, NZ",21/07/2024,12.2,3.4,8,12.2,3.4,7.6,6.2,89,0.4,100,8.33,rain,0,0,25.6,9.4,241.8,999.2,64.9,15.2,101.5,8.8,4,10,2024-07-21T07:44:46,2024-07-21T17:22:18,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",22/07/2024,13.4,7.4,9.8,13.4,6.6,9.5,7.2,84.5,0,0,0,,0,0,10.8,14.8,357.2,1002.8,57.4,17.1,100.1,8.6,4,10,2024-07-22T07:44:00,2024-07-22T17:23:10,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",23/07/2024,12.6,3.2,7.7,12.6,3.2,7.2,5.5,86.8,0.2,100,4.17,rain,0,0,12.6,13,309.4,1009.3,44.9,15.9,103.8,9,5,10,2024-07-23T07:43:11,2024-07-23T17:24:02,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,93546099999
"Nelson, NSN, NZ",24/07/2024,11.9,1.4,6.5,11.9,0.9,6.2,4.4,87.6,0.2,100,4.17,rain,0,0,10.4,11.2,301.3,1015,19.2,11.5,114.2,9.9,5,10,2024-07-24T07:42:21,2024-07-24T17:24:56,0.59,Rain,Clear conditions throughout the day with morning rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",25/07/2024,16.9,4.2,9.6,16.9,3.5,9.1,4.7,73.9,0.2,100,4.17,rain,0,0,24.1,24.1,221.9,1019.7,46.4,17.3,106.4,9.3,4,10,2024-07-25T07:41:29,2024-07-25T17:25:50,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,93546099999
"Nelson, NSN, NZ",26/07/2024,13.4,3.6,8.6,13.4,2.2,8.2,5.9,83.6,0.2,100,4.17,rain,0,0,22.3,20.5,50.6,1024.1,62.4,14.3,112.5,9.7,5,10,2024-07-26T07:40:36,2024-07-26T17:26:44,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",27/07/2024,16.9,6.2,10.7,16.9,5.3,10.4,6.7,77.6,0,0,0,,0,0,24.8,22.3,223.1,1022.8,76.2,15.1,112.8,9.6,5,10,2024-07-27T07:39:40,2024-07-27T17:27:39,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",28/07/2024,12.7,6.4,9.1,12.7,5,8.6,7.5,89.8,0.6,100,4.17,rain,0,0,9.4,24.1,77.1,1018.7,74.1,12.3,37.1,3.2,2,10,2024-07-28T07:38:43,2024-07-28T17:28:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",29/07/2024,13.2,8.1,11.7,13.2,7.5,11.6,10.9,95.4,6.4,100,12.5,rain,0,0,69.8,46.4,46,1011.7,100,6,10.6,0.8,1,10,2024-07-29T07:37:45,2024-07-29T17:29:30,0.77,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",30/07/2024,12.7,9.2,11.1,12.7,8.7,11,9.1,88.1,11,100,12.5,rain,0,0,28.4,24.1,83.2,1009.2,84.8,14.9,74.5,6.4,4,10,2024-07-30T07:36:44,2024-07-30T17:30:26,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",31/07/2024,12.7,8.7,10.5,12.7,6.5,9.9,1,52.2,0.6,100,8.33,rain,0,0,22.3,20.5,163.7,1018.8,100,20,73.6,6.2,3,10,2024-07-31T07:35:42,2024-07-31T17:31:23,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,93546099999
"Nelson, NSN, NZ",1/08/2024,13.4,4.2,8.5,13.4,3,8,1.4,61.9,0,0,0,rain,0,0,13.7,14.8,279.3,1022.5,72.3,17.7,81.5,7,4,10,2024-08-01T07:34:39,2024-08-01T17:32:20,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",2/08/2024,12.4,0.2,5.4,12.4,-0.4,4.9,1.2,76.4,0,0,0,,0,0.3,11.2,7.6,243.1,1026.1,3.5,15.6,126.7,10.9,5,10,2024-08-02T07:33:34,2024-08-02T17:33:17,0.91,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",3/08/2024,11.4,-0.6,5,11.4,-1.7,4.3,0.8,76.1,0.2,100,4.17,rain,0,0.5,9.7,13,248.3,1027.4,0.9,15.6,132.7,11.5,5,10,2024-08-03T07:32:27,2024-08-03T17:34:14,0.95,Rain,Clear conditions throughout the day with afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",4/08/2024,9.9,-1.3,4.1,8.3,-2.3,3,1,81.5,0.2,100,4.17,rain,0,0.2,10.1,13,273.6,1022,41.8,16.3,113.1,9.7,5,10,2024-08-04T07:31:19,2024-08-04T17:35:12,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",5/08/2024,12.2,-0.6,5.6,12.2,-0.6,5.3,2.9,84,0.2,100,4.17,rain,0,0,19.1,16.6,1.2,1017.8,48,13.8,122.7,10.6,5,10,2024-08-05T07:30:10,2024-08-05T17:36:10,0.02,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",6/08/2024,12.6,1.2,6.5,12.6,-1.2,5.9,3.9,84.8,0.2,100,4.17,rain,0,0,13.7,16.6,22.3,1020.8,0.5,12.9,133.1,11.5,5,10,2024-08-06T07:28:59,2024-08-06T17:37:08,0.05,Rain,Clear conditions throughout the day with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",7/08/2024,14,1.1,7.3,14,0.1,6.8,5.2,87.1,0,0,0,,0,0,12.6,21.9,35.8,1024,43.1,14.5,127.9,11,5,10,2024-08-07T07:27:47,2024-08-07T17:38:07,0.08,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"93546099999,7JLP"
"Nelson, NSN, NZ",8/08/2024,13.2,9.7,11.6,13.2,7.1,11.4,10.1,90.2,18,100,12.5,rain,0,0,59.4,38.9,49.6,1018.4,70.5,10,88.4,7.6,4,10,2024-08-08T07:26:33,2024-08-08T17:39:05,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,93546099999
"Nelson, NSN, NZ",9/08/2024,13.7,8.2,10.9,13.7,8,10.7,8.1,83.5,0.4,100,4.17,rain,0,0,11.9,13,322,1023.9,54.5,18.2,127.1,11.1,5,10,2024-08-09T07:25:18,2024-08-09T17:40:04,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",10/08/2024,15.1,3.9,8.5,15.1,3,8.2,6.2,86.4,0,0,0,,0,0,11.2,13,263.2,1026.6,14,15.9,136.6,11.6,5,10,2024-08-10T07:24:02,2024-08-10T17:41:03,0.18,Clear,Clear conditions throughout the day.,clear-day,"93546099999,7JLP"
"Nelson, NSN, NZ",11/08/2024,14.6,3.4,8.7,14.6,3.4,8.7,4.6,77.8,0.2,100,4.17,rain,0,0,35.6,33.5,243.8,1023.1,17.9,14.7,140.5,12.2,5,10,2024-08-11T07:22:44,2024-08-11T17:42:02,0.21,Rain,Clear conditions throughout the day with afternoon rain.,rain,"93546099999,7JLP"
"Nelson, NSN, NZ",12/08/2024,14.9,7.7,11,14.9,7.2,10.8,5.2,67.8,0,0,0,,0,0,56.2,27.7,230.5,1016.1,49,22.6,98.2,8.5,5,10,2024-08-12T07:21:26,2024-08-12T17:43:01,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",13/08/2024,12.9,4.3,8.1,12.9,1.9,7,3.5,72.9,0.4,100,4.17,rain,0,0,12.6,22.3,171.4,1026,26.7,19.6,146.3,12.6,6,10,2024-08-13T07:20:06,2024-08-13T17:44:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",14/08/2024,12.9,3.7,8,12.9,1.5,7.2,5.3,83.5,0.2,100,4.17,rain,0,0,10.1,16.6,248.3,1027.7,13.3,17.5,147.9,12.8,6,10,2024-08-14T07:18:45,2024-08-14T17:44:59,0.31,Rain,Clear conditions throughout the day with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",15/08/2024,15.4,2.6,9.5,15.4,1.5,9.3,4.8,74.8,0,0,0,,0,0,35.6,31.7,238.7,1022.6,74.1,16.8,89.1,7.6,4,10,2024-08-15T07:17:22,2024-08-15T17:45:59,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",16/08/2024,14.6,9.1,11.4,14.6,9.1,11.4,8,79.8,1,100,4.17,rain,0,0,34.2,14.8,235.8,1017,93.2,16.3,34.7,2.8,2,10,2024-08-16T07:15:59,2024-08-16T17:46:58,0.38,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",17/08/2024,12.9,8.1,10.5,12.9,7.4,10.3,9.9,96,0.4,100,8.33,rain,0,0,30.2,16.6,358.3,1008.8,96.8,6.7,73.3,6.6,4,10,2024-08-17T07:14:35,2024-08-17T17:47:57,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",18/08/2024,15.1,8.1,12.2,15.1,6.1,12,11.2,93.9,9.6,100,16.67,rain,0,0,39.6,33.5,55,987.7,93.4,7.2,29.7,2.7,2,10,2024-08-18T07:13:09,2024-08-18T17:48:57,0.44,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,93546099999
"Nelson, NSN, NZ",19/08/2024,12.7,4.2,7.9,12.7,3,6.3,4.2,78.1,21.2,100,16.67,rain,0,0,54.7,31.7,227.7,992.4,46.5,16.8,138.5,12,5,10,2024-08-19T07:11:43,2024-08-19T17:49:56,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,93546099999
"Nelson, NSN, NZ",20/08/2024,10.2,2.9,6.6,10.2,1.2,5.7,3.2,80,0.3,100,12.5,rain,0,0,15.1,9.7,280.1,1013.3,51.7,17.2,110,9.6,5,10,2024-08-20T07:10:15,2024-08-20T17:50:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",21/08/2024,12.4,0.7,6.6,12.4,-0.8,6.1,3.9,84,0.2,100,4.17,rain,0,0.4,13.7,14.8,27,1024.3,1,15,159.3,13.8,6,10,2024-08-21T07:08:47,2024-08-21T17:51:55,0.54,Rain,Clear conditions throughout the day with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",22/08/2024,13.1,2.2,8.1,13.1,-0.1,7.6,6.5,89.7,0,0,0,,0,0.3,10.1,24.1,17.3,1027.6,30.1,14.1,162.9,14.2,6,10,2024-08-22T07:07:17,2024-08-22T17:52:55,0.58,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",23/08/2024,13.1,12.1,12.6,13.1,12.1,12.6,11.6,93.6,7.2,100,12.5,rain,0,0,56.5,42.5,30,1021,100,6,15.6,1.3,1,10,2024-08-23T07:05:47,2024-08-23T17:53:54,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",24/08/2024,17.2,8.2,13,17.2,7.5,13,8.6,76.9,4.2,100,8.33,rain,0,0,33.5,29.5,225.3,1018.3,77.8,15,153.9,13.2,6,10,2024-08-24T07:04:16,2024-08-24T17:54:54,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",25/08/2024,14.4,5.9,10.7,14.4,5.9,10.6,7.7,82.2,0,0,0,rain,0,0,34.6,35.3,14.1,1017.1,84.8,17,134.1,11.6,5,10,2024-08-25T07:02:44,2024-08-25T17:55:53,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"93546099999,remote"
"Nelson, NSN, NZ",26/08/2024,13.9,10.9,12.6,13.9,10.9,12.6,11.8,95.1,12.2,100,12.5,rain,0,0,15.8,22.3,41.4,1013.9,75.1,9.1,137.5,11.9,6,10,2024-08-26T07:01:11,2024-08-26T17:56:52,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,93546099999
"Nelson, NSN, NZ",27/08/2024,15.4,9.9,13.1,15.4,8.6,13,11.5,90.6,6,100,12.5,rain,0,0,32.8,20.5,53.6,1007.1,83.2,12.3,135.4,11.6,6,10,2024-08-27T06:59:38,2024-08-27T17:57:52,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",28/08/2024,17.6,8.9,11.9,17.6,8.3,11.8,9.3,84.6,0.8,100,4.17,rain,0,0,35.3,22.3,204.8,1006.4,77.1,16.7,158.1,13.7,6,10,2024-08-28T06:58:04,2024-08-28T17:58:51,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,93546099999
"Nelson, NSN, NZ",29/08/2024,17.2,9.6,12.9,17.2,9.1,12.8,11.2,89.5,10,100,4.17,rain,0,0,39.2,33.5,53.8,1000.1,58.7,9.8,89.4,7.6,6,10,2024-08-29T06:56:29,2024-08-29T17:59:51,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",30/08/2024,13.7,5.6,9.3,13.7,5.3,8.8,6.9,85.9,4.6,100,12.5,rain,0,0,30.6,18.4,191.2,1007.7,37.1,17.1,172,14.8,6,10,2024-08-30T06:54:53,2024-08-30T18:00:50,0.86,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,93546099999
"Nelson, NSN, NZ",31/08/2024,16.2,8.4,12.4,16.2,6.8,12.1,11.2,92.7,4,100,4.17,rain,0,0.1,67,38.9,37.1,1007.7,74.6,9,145.1,12.6,6,10,2024-08-31T06:53:17,2024-08-31T18:01:49,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",1/09/2024,17.6,9.4,13.7,17.6,8.9,13.6,9.7,77.8,15.2,100,8.33,rain,0,0,42.8,29.5,16.9,1007.7,16.7,13.4,178.8,15.4,7,10,2024-09-01T06:51:40,2024-09-01T18:02:49,0.93,Rain,Clear conditions throughout the day with rain clearing later.,rain,93546099999
"Nelson, NSN, NZ",2/09/2024,17.9,5.6,11.4,17.9,4.6,11.2,9.2,86.8,0.2,100,4.17,rain,0,0,22.3,33.5,45.2,1013.4,27.8,10.9,187.6,16.1,7,10,2024-09-02T06:50:03,2024-09-02T18:03:48,0.96,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",3/09/2024,16.6,9.4,13.3,16.6,7.2,13.2,11.2,87.7,1.2,100,8.33,rain,0,0,42.1,44.6,48.7,1002.8,64.2,9.2,107.4,9.3,6,10,2024-09-03T06:48:25,2024-09-03T18:04:47,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,93546099999
"Nelson, NSN, NZ",4/09/2024,13.9,7.2,10.3,13.9,6.4,9.9,7.4,82.8,18.2,100,12.5,rain,0,0,24.1,18.4,39.8,1013.1,68.6,19.3,173.3,15.1,7,10,2024-09-04T06:46:46,2024-09-04T18:05:47,0.03,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,93546099999
"Nelson, NSN, NZ",5/09/2024,14.9,4.7,9.8,14.9,4.7,9.4,6.8,83.2,0,0,0,,0,0,18.4,22.3,10.3,1019.5,23,17.7,194,16.8,7,10,2024-09-05T06:45:07,2024-09-05T18:06:46,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",6/09/2024,17.7,6.1,12,17.7,5.1,11.7,6.3,70,0.2,100,4.17,rain,0,0,36.4,35.3,230,1017.9,48.4,19.6,178.4,15.3,6,10,2024-09-06T06:43:28,2024-09-06T18:07:46,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,93546099999
"Nelson, NSN, NZ",7/09/2024,19.7,9.7,13.3,19.7,9.5,13.3,9,76.7,0,0,0,rain,0,0,54,44.6,260.8,1008.1,61,18.8,142.6,12.2,6,10,2024-09-07T06:41:48,2024-09-07T18:08:45,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",8/09/2024,15.7,7.9,11.7,15.7,5.6,11.1,3.5,58.3,0,0,0,rain,0,0,42.8,29.5,231,1010.3,24.4,19.6,174,15.2,7,10,2024-09-08T06:40:08,2024-09-08T18:09:44,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",9/09/2024,14.7,6.6,11.1,14.7,6.4,10.8,7.9,80.9,0,0,0,rain,0,0,33.5,42.5,1.8,1010.2,65.8,15,148,12.8,7,10,2024-09-09T06:38:27,2024-09-09T18:10:44,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",10/09/2024,16.6,8.6,12.6,16.6,5.9,12.4,6.2,66.2,0,0,0,rain,0,0,51.5,38.9,227.9,1010,9.5,19.6,204.3,17.8,7,10,2024-09-10T06:36:46,2024-09-10T18:11:43,0.23,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",11/09/2024,14.7,5.6,10.2,14.7,4.6,9.2,3.8,65.6,0,0,0,,0,0,56.2,35.3,240.5,1022.9,4.3,18.8,211,18,7,10,2024-09-11T06:35:04,2024-09-11T18:12:43,0.25,Clear,Clear conditions throughout the day.,clear-day,93546099999
"Nelson, NSN, NZ",12/09/2024,17.4,5.9,11.9,17.4,3.8,11.6,5.2,64.6,0,0,0,,0,0,33.8,24.1,238.7,1021.8,74.8,19.6,164.9,14.2,6,10,2024-09-12T06:33:23,2024-09-12T18:13:43,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",13/09/2024,14.4,6.7,10.5,14.4,5.8,10.3,8.5,87.5,1,100,4.17,rain,0,0,43.6,38.9,19.3,1014.6,86.5,14.1,135.8,11.7,7,10,2024-09-13T06:31:41,2024-09-13T18:14:42,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",14/09/2024,13.6,7.9,10.7,13.6,6.6,10.6,8.7,87.5,11.6,100,4.17,rain,0,0,10.8,24.1,40.1,1011.2,91.6,19.6,60.5,5.3,3,10,2024-09-14T06:29:59,2024-09-14T18:15:42,0.36,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",15/09/2024,14.1,5.2,10,14.1,5.2,9.9,7.7,86.5,0,0,0,,0,0,15.8,20.5,26.7,1008.4,33.9,18.5,209.5,18.1,7,10,2024-09-15T06:28:16,2024-09-15T18:16:42,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",16/09/2024,12.6,7.9,10.1,12.6,6,9.3,6.9,81.4,4.6,100,8.33,rain,0,0,40.7,25.9,225.1,995.8,89.1,17.3,76.3,6.7,4,10,2024-09-16T06:26:34,2024-09-16T18:17:42,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,93546099999
"Nelson, NSN, NZ",17/09/2024,13.9,3.2,8.3,13.9,1.1,7.2,2.9,70.4,0.8,100,8.33,rain,0,0,37.8,29.5,191,993.7,77.2,18.3,115.3,10.1,6,10,2024-09-17T06:24:51,2024-09-17T18:18:42,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,93546099999
"Nelson, NSN, NZ",18/09/2024,15.2,-0.1,8,15.2,-1.2,7.4,1.9,67.7,0.2,100,4.17,rain,0,0.1,34.2,35.3,238.1,1002.8,44,18.8,219.5,19.1,7,10,2024-09-18T06:23:08,2024-09-18T18:19:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",19/09/2024,15.2,5.1,9.6,15.2,5.1,9.2,6.4,81,3,100,4.17,rain,0,0,39.2,16.6,243.1,999.6,65.9,16.8,141.8,12.1,6,10,2024-09-19T06:21:25,2024-09-19T18:20:43,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,93546099999
"Nelson, NSN, NZ",20/09/2024,13.9,5.4,9.7,13.9,3.8,8.9,6.1,78.6,0.4,100,4.17,rain,0,0,25.2,14.8,245.6,999.9,17.9,17.1,225.1,19.4,7,10,2024-09-20T06:19:42,2024-09-20T18:21:43,0.56,Rain,Clear conditions throughout the day with early morning rain.,rain,93546099999
"Nelson, NSN, NZ",21/09/2024,15.4,7.6,10.8,15.4,5.8,9.7,5.6,71.3,0.2,100,4.17,rain,0,0,37.1,25.9,239,1008.6,55.3,17.1,231.1,20,8,10,2024-09-21T06:17:59,2024-09-21T18:22:44,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,93546099999
"Nelson, NSN, NZ",22/09/2024,16.4,6.1,10.1,16.4,4.1,9.6,6.8,80.7,0,0,0,,0,0,28.8,20.5,265,1010.4,63.6,17.1,192,16.8,8,10,2024-09-22T06:16:16,2024-09-22T18:23:44,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,93546099999
"Nelson, NSN, NZ",23/09/2024,13.6,5.9,9.6,13.6,4.8,9.1,5.7,77.3,0.1,100,4.17,rain,0,0,36,18.7,235.3,1010.4,57.8,22.6,159.2,13.7,5,10,2024-09-23T06:14:33,2024-09-23T18:24:45,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"93546099999,remote"
"Nelson, NSN, NZ",24/09/2024,15.3,6.1,10.2,15.3,3.1,8.5,4.1,67.5,1.1,100,8.33,rain,0,0,65.5,33.8,230.2,1008.9,35.8,23.7,193.9,16.8,8,10,2024-09-24T06:12:50,2024-09-24T18:25:47,0.7,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,remote
"Nelson, NSN, NZ",25/09/2024,11.5,4.4,8.1,11.5,1.7,6.7,1.9,66,0,0,0,,0,0,26.6,15.8,231,1019.2,45.8,24.1,239.2,20.8,8,10,2024-09-25T06:11:07,2024-09-25T18:26:48,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Nelson, NSN, NZ",26/09/2024,13.9,6.3,10.6,13.9,3.6,9.6,6.5,76.4,0.2,100,8.33,rain,0,0,47.5,28.4,323.1,1010.7,73.1,18.2,201.8,17.4,7,10,2024-09-26T06:09:25,2024-09-26T18:27:49,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Nelson, NSN, NZ",27/09/2024,13.2,5.6,9.7,13.2,1.9,8,2.2,61.9,0.3,100,4.17,rain,0,0,45,25.6,230.7,1010.8,45.1,22.8,247.3,21.3,8,10,2024-09-27T06:07:42,2024-09-27T18:28:51,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
"Nelson, NSN, NZ",28/09/2024,14.1,4.7,9.3,14.1,1.1,7.7,2.8,65.1,0,0,0,,0,0,35.6,18.7,242.6,1019.9,24.7,24.1,240.6,20.7,8,10,2024-09-28T06:06:00,2024-09-28T18:29:53,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Nelson, NSN, NZ",29/09/2024,15.2,6.7,10.2,15.2,3,8.7,4.6,69.5,0,0,0,,0,0,43.6,23.4,235.4,1022.3,43.9,24.1,258.1,21.2,8,10,2024-09-29T07:04:17,2024-09-29T19:30:55,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Nelson, NSN, NZ",30/09/2024,13.1,7,10,13.1,5.8,9.4,5.1,72.7,0,0,0,,0,0,14.8,11.5,72.3,1026.5,27.8,24.1,260.2,22.6,8,10,2024-09-30T07:02:35,2024-09-30T19:31:58,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Nelson, NSN, NZ",1/10/2024,13.4,8.1,10.4,13.4,8.1,10.4,7.6,83.1,0,0,0,,0,0,28.4,20.5,29,1023,95.8,24,207.1,17.9,7,10,2024-10-01T07:00:54,2024-10-01T19:33:00,0.94,Overcast,Cloudy skies throughout the day.,cloudy,remote
"Nelson, NSN, NZ",2/10/2024,12.6,8.9,11.1,12.6,8.9,11.1,10,93.3,25.2,100,66.67,rain,0,0,58,28.4,21.8,1013.6,99.9,10.9,25,2.1,1,10,2024-10-02T06:59:12,2024-10-02T19:34:03,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"Nelson, NSN, NZ",3/10/2024,13.1,9.4,11.9,13.1,8,11.8,10.8,92.9,45.5,100,75,rain,0,0,58.3,33.5,56.8,1006.3,97.5,10.4,58.3,5.2,3,10,2024-10-03T06:57:31,2024-10-03T19:35:07,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"Nelson, NSN, NZ",4/10/2024,12.4,7.7,10.2,12.4,6.9,10.1,6.8,80,0.5,100,16.67,rain,0,0,13,11.2,357.6,1012,26.7,22.7,266,22.9,8,10,2024-10-04T06:55:50,2024-10-04T19:36:10,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
"Nelson, NSN, NZ",5/10/2024,12,7.7,10.1,12,6.6,9.7,6.6,79.4,3.9,100,33.33,rain,0,0,24.5,15.5,48.3,1010.2,49.2,20.5,132.9,11.4,6,10,2024-10-05T06:54:10,2024-10-05T19:37:14,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
